"No cover image available  Studies in expert systems (R) by Mahadik, R.G | Ramakrishna, R.S.Edition: Bombay : I Publisher: Bombay ; IIT ; 1990Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Mah] (1). Add to cart"
"No cover image available  Design of a student academic information system (R) by Vombatkere, Sadashiv S | Sarda, N.L.Edition: Publisher: Bombay ; IIT ; 1992Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:378Vom] (1). Add to cart"
"No cover image available  Connectionist expert system shell EUREKA (R) by Srivastava, Pramod | Vidyasagar, M.Edition: Publisher: Bombay ; IIT ; 1992Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Sri] (1). Add to cart"
"No cover image available  Connectionist expert system, Eureka (R) by Bhagwat, Anil M | Bhattacharya P.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Bha] (1). Add to cart"
"No cover image available  Textual data base systems (R) by Jumbad, Pundlik N | Sarda, N.L.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02Jum] (1). Add to cart"
"No cover image available  Knowledge representation and natural language processing (an integratged approach based on ancient Indian sciences) (R) by Jain, Vineet | Ramkrishna, R.S.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jai] (1). Add to cart"
"No cover image available  Data structure alternative to balanced trees (R) by Singh, Rashmi | Vishwanathan, Sundar.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02Sin] (1). Add to cart"
"No cover image available  Automatic data partioning for distributed memory machines (R) by Praveen, K.R | Biswas, S.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.327.8Pra] (1). Add to cart"
"No cover image available  Debugging optimized code (R) by Sankaranarayanan, K.V | Dhamdhere, D.M.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Kir] (2). Add to cart"
"No cover image available  Conditional equational programming (R) by Rajesh, G | Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Raj] (1). Add to cart"
"No cover image available  Design and implementation of a graphical user interface for an authoring system (R) by Sharma, Sandeep J | Phatak, D.B.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:371.3Sha] (1). Add to cart"
"No cover image available  Issues in debugging of lazy functional programming languages (R) by Kandasamy, S | Sanyal, A.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Kan] (1). Add to cart"
"No cover image available  Block truncation coding (R) by Shevale, Sunil P | Kekre, H.B. and Merchant, S.N.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3She] (1). Add to cart"
"No cover image available  Parallel Extensions to C for UMS Part II (R) by Srikanth, N | Biswas, S.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Sri] (1). Add to cart"
"No cover image available  Implementation issues in intelligent tutoring systems (R) by Gokhale, R | Phatak, D.B.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:371.3Gok] (1). Add to cart"
"No cover image available  Learning in connectionist expert system (R) by Rawtani, Lavit | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Raw] (1). Add to cart"
"No cover image available  Re-engineering paradigms (R) by Idnani, Harish Ram | Phatak, D.B.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.3.02Idn] (1). Add to cart"
"No cover image available  System performance evaluation through benchmark (R) by Pandit, Atul Ramesh | Phatak, D.B.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02Pan] (1). Add to cart"
"No cover image available  Generator for static analysis and transformation programs (R) by Suja Mol, P.M | Dhamdhere, D.M.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Suj] (1). Add to cart"
"No cover image available  Sub-Hamiltonian graphs (R) by Kapadia, Prateek | Vishwanathan, Sundar.Edition: Publisher: Bombay ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:518.4Kap] (1). Add to cart"
"No cover image available  Natural language generation for English to Hindi human aided machine translation of news stories (R) by Rao, Durgesh D | Bhattacharya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Rao] (1). Add to cart"
"No cover image available  Associative rewrite systems (R) by Roy, Suchismita | Sivakumar, G.Edition: Publisher: Bombay ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Roy] (1). Add to cart"
"No cover image available  Additional functionality to parikshak (R) by Kher, Sunil P | Phatak, D.B.Edition: Publisher: Bombay ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02Khe] (1). Add to cart"
"No cover image available  Automatic data partitioning for distributed memory machines (R) by Shasidhar, K | Biswas, S.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07Sha] (1). Add to cart"
"No cover image available  Syntax planning, lexicon and morphology in natural language generation (R) by D'Souza, Rayner Shawn | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41D'so] (1). Add to cart"
"No cover image available  Optimization of functional languages (R) by Keskar, Ravindra B | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:519.3Kes] (1). Add to cart"
"No cover image available  Refinement of synchronous programs for efficient verification (R) by Kale, Amit S | Ramesh, S.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Kal] (1). Add to cart"
"No cover image available  Internal triggers for object oriented programming languages (R) by Nikhade, Hira P | Joshi, R.K.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Nik] (1). Add to cart"
"No cover image available  Algorithm optimization techniques for the memory hierarchy (R) by Sancheti, Sonal | Ranade, Abhiram.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06San] (1). Add to cart"
"No cover image available  Rule extraction from artificial neural networks (R) by Sen, Gopa | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:612.8Sen] (1). Add to cart"
"No cover image available  Parallel extensions to C for UMS, pt.1 (R) by Sreenivasulu, V | Biswas, S.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Sre] (1). Add to cart"
"No cover image available  Topics in hypergraphs (R) by Phansalkar, Amit | Vishwanathan, Sundar.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:518.4Pha] (1). Add to cart"
"No cover image available  Timings Analysis of Transistor Level Asynchronous Circuits (R) by Raut, Nitin | Chakraborty, S.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:621.374.32Rau] (1). Add to cart"
"No cover image available  Natural language generation from semantic net like structures (R) by Swathi, D | Bhattacharya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Swa] (1). Add to cart"
"No cover image available  Support for dynamic task distribution on an RPC-based ARC kernel (R) by Aruna, L | Joshi, R.K.Edition: Publisher: Mumbai ; IIT ; 2001Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Aru] (1). Add to cart"
"No cover image available  Towards pure component programming (R) by Bhope, Neeraj | Joshi, R.K.Edition: Publisher: Mumbai ; IIT ; 2001Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Bho] (1). Add to cart"
"No cover image available  Advanced Transactions in LDAP (R) by Deopujari, Atul | Ramamritham, K.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8Her] (2). Add to cart"
"No cover image available  Distributed intrusion detection (R) by Desai, Mamata D | Iyer, Sridhar and Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:65.012.8Des] (1). Add to cart"
"No cover image available  Character recognition using SLT neural network model (R) by Ansari, M.A | Bhujade, M.R.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:621.385.832Ans] (1). Add to cart"
"No cover image available  Correlation attacks on stream ciphers (R) by Gaikwad, Pradeep | Vijayakumaran, Saravanan.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3Gai] (1). Add to cart"
"No cover image available  Common information model extension for ABT and load shedding mechanism (R) by Ghadge, Abhijeet | Khaparde, S.A.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.311:681.3Gha] (1). Add to cart"
"No cover image available  Executing continuous aggregation queries over data aggregators (R) by Gupta, Rajeev | Ramamritham, Krithi.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.327.8Gup] (1). Add to cart"
"No cover image available  Verification approach for SCICOS model (R) by Shankar, Ravi | Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sha] (1). Add to cart"
"No cover image available  Unsupervised word sense disambiguation (R) by Joshi, Salil | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Zak] (2). Add to cart"
"No cover image available  Parallel error correction algorithm for high throughput reads (R) by Shah, Ankit R | Aluru, Srinivas.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Sha] (1). Add to cart"
"No cover image available  Nash equilibrium computation in various games (R) by Mehta, Ruta | Sohani, Milind and Adsul, Bharat.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:519.28Meh] (1). Add to cart"
"No cover image available  Artificial neural networks in spatial resolution improvement of multi-sensor data (R) by Sowmya, N | Gopal Rao, K.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:681.342Sow] (1). Add to cart"
"No cover image available  Bus traval and arrival time prediction under mixed traffic conditions (R) by Pradhan Kumar, A | Vedagiri, P.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:656.11:681.342Pra] (1). Add to cart"
"No cover image available  Real time current prediction using artificial neural networks and model trees (R) by Cini, S | Deo, M.C. and Ghosh, Subimal.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Cin] (1). Add to cart"
"No cover image available  Automatic vectorization using polyhedral model (R) by Chhabra, Harbaksh S | Biswas, Supratim.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Chh] (1). Add to cart"
"No cover image available  Prediction of SST using non-linear autoregressive neural network (R) by Patil, Kalpesh R | Deo, M.C. and Ghosh, Subimal.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.46:681.342Pat] (1). Add to cart"
"No cover image available  Empirical redundancy analysis of object oriented coupling and cohesion metrics (R) by Pangtey, Manjeet Singh | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:512.8Pan] (1). Add to cart"
"No cover image available  Semantics extraction from english text (R) by Singh, Janardhan | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.4Sin] (1). Add to cart"
"No cover image available  Adaptation of sentiment analysis to new linguistic features, informal language form and world knowledge (R) by Mukherjee, Subhabrata | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Muk] (1). Add to cart"
"No cover image available  Investigation of sense annotation and application in sense determination (R) by Chatterjee, Arindam | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Cha] (1). Add to cart"
"No cover image available  Light-weight named entity recognition (R) by Arora, Satpreet | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Aro] (1). Add to cart"
"No cover image available  Implementation of a structured model (EMMO) for e-learning content and Information retrieval (R) by Pereira, Ignatius | Phatak, Deepak B.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:371.3Per] (1). Add to cart"
"No cover image available  Design of a spiking neural network based digital ASIC for character recogntion (R) by Kulkarni, Shruti R | Baghini, Maryam Shojaei.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.342Kul] (1). Add to cart"
"No cover image available  Modeling and cryptanalysis of E-stream ciphers (R) by Sodhi, Ishan Singh | Sule, V.R.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.3.06Sod] (1). Add to cart"
"No cover image available  Towards building a network simulator in Erlang (R) by Doshi, Pratik | Vijaykumaran, Saravanan.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Dos] (1). Add to cart"
"No cover image available  Reusing resources for multilingual computation (R) by Khapra, Mitesh M | Bhattacharyya, Pushpak and Kumaran, A.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Kha] (1). Add to cart"
"No cover image available  Functional heap reference analysis for scheme : MTP stage 2 report (R) by Vadehra, Hemanshu | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Vad] (1). Add to cart"
"No cover image available  Neural network classification of satellite images using dynamic tunneling training algorithm (R) by Meghani, Vishal | Krishna Mohan, B.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.382:681.342Meg] (1). Add to cart"
"No cover image available  Acoustic radar data analysis for atmospheric studies with artificial neural networks and support vector machines (R) by Kodilkar, Abhishek Anil | Murti, M.V.R.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.5:681.342Kod] (1). Add to cart"
"No cover image available  Segment based classification of place of articulation in unvoiced stops (R) by Karjigi, Veena | Rao, Preeti.Edition: Publisher: Mumbai ; IIT ; 2012Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:414Kar] (1). Add to cart"
"No cover image available  Learning to collectively disambiguate entities (R) by Agarwal, Kanika | Ramakrishnan, Ganesh.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Aga] (1). Add to cart"
"No cover image available  On scaling complex event processing (R) by Thakkar, Anuj | Bellur, Umesh.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02Tha] (1). Add to cart"
"No cover image available  Effective handling of low memory scenarios in android using logs (R) by Prodduturi, Rajesh | Phatak, D.B.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Pro] (1). Add to cart"
"No cover image available  Functional approach to robotics using Erlang (R) by Poovathingal, Alex | Arya, Kavi.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:621-52Poo] (1). Add to cart"
"No cover image available  Funtional heap reference analysis for scheme (R) by Asati, Rahul | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Asa] (1). Add to cart"
"No cover image available  Word sense induction, disambiguation for search resuit organization (R) by Dhanireddy, Rakesh | Ramakrishnan, Ganesh and Saketha Nath, J.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Dha] (1). Add to cart"
"No cover image available  Challenges in cache based side channel attacks on modern system architectures (R) by Mazumdar, Pooja | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Maz] (1). Add to cart"
"No cover image available  Implementation of side channel attacks on AES in modern processors (R) by Gajrani, Jyoti | Menezes, Bernard L.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:65.012.8Gaj] (1). Add to cart"
"No cover image available  Algebric cryptanalysis of algebric encryption standard (R) by Singh, Yesbir | Sule, V.R. and Menezes, Bernard.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:65.012.8Sin] (1). Add to cart"
"No cover image available  Landslide hazard evaluation using artificial neural network (R) by Bhardwaj, Alok | Venkatachalam, G.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.3.053:681.342Bha] (1). Add to cart"
"No cover image available  Artificial neural networks in spectral and radiometric studies of multi-sensor ASTER data (R) by Chandrasekharan, Anita | Gopal Rao, K.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:681.342Cha] (1). Add to cart"
"No cover image available  Natural language interface to robots (R) by Haldankar, Tanmay | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:621-52Hal] (1). Add to cart"
"No cover image available  Recognizing textual entailment using universal networking language (R) by Ghuge, Swapnil | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Ghu] (1). Add to cart"
"No cover image available  Bootstrapping web annotations from Wikipedia to Freebase (R) by Mohapatra, Hrushikesh | Chakrabarti, Soumen.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Moh] (1). Add to cart"
"No cover image available  Multilingual multiword expressions (R) by Poddar, Lahari | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Pod] (1). Add to cart"
"No cover image available  Discourse based sentiment analysis (R) by Chawla, Karan | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Cha] (1). Add to cart"
"No cover image available  Addressing data sparsity problem in natural language processing applications (R) by Popat, Kashyap | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Pop] (1). Add to cart"
"No cover image available  Interpreting natural language for household robots (R) by Nirala, Ashutosh Kumar | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:621-52Nir] (1). Add to cart"
"No cover image available  Scheduling of background appliances under peak power constraint (R) by Naik, Anup | Ramamritham, Krithi.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:621.311Nai] (1). Add to cart"
"No cover image available  Word association based on lexical co-occurrences and statistical significance (R) by Ghonge, Shweta Prakash | Damani, Om P.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Gho] (1). Add to cart"
"No cover image available  New approach for parallelization in presence of variable distance data dependences (R) by Patil, Amitkumar | Biswas, Supratim.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Pat] (1). Add to cart"
"No cover image available  Detecting turn-arounds in sentiment analysis : thwarting (R) by Ramteke, Ankit | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Ram] (1). Add to cart"
"No cover image available  Hybrid approach to semantic graph generation (R) by Dan, Avishek | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Dan] (1). Add to cart"
"No cover image available  Interprocedural heap analysis using access graphs and value contexts (R) by Padhye, Rohan | Khedker, Uday.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Pad] (1). Add to cart"
"No cover image available  Jointly bootstrapping corpus annotations and typing entities (R) by Jain, Siddhanth | Chakrabarti, Soumen.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jai] (1). Add to cart"
"No cover image available  Harnessing morphology for part-of-speech tagging of Hindi (R) by Shrivastava, Manish | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Shr] (1). Add to cart"
"No cover image available  To teach children programming visually : vSimple (R) by Basumatary, Rajdeep | Poovaiah, Ravi.Edition: Publisher: Mumbai ; IIT ; 2013Online access: Click here to access online Availability: Items available for reference: [Call number: 043:371.3:681.3.06Bas] (1). Add to cart"
"No cover image available  Computer aided defect analysis of castings (R) by Koshy, Charles | Ravi, B. and Seth, B.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.746:681.342Kos] (1). Add to cart"
"No cover image available  Developing an expert system for job shop scheduling using level5 object shell (R) by Shivakumar, S | Subash-Babu, A.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.513:681.342Shi] (1). Add to cart"
"No cover image available  Data flow oriented visual languages for teaching programming (R) by Anjaneyulu, K.S.R | Ramani, S. and Phatak, D.B.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Anj] (1). Add to cart"
"No cover image available  Expert system applications in image processing (R) by Shah, Hitesh | Sahasrabudhe, S.C. and Shankar, K.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.342Sha] (1). Add to cart"
"No cover image available  Design of monitored self-checking sequential circuits (R) by Parekhji, Rubin A | Venkatesh, G. and Sherlekar, S.D.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:658.562Par] (1). Add to cart"
"No cover image available  Artificial neural networks for nonlinear digital signal processing (R) by Laddad, Ramnivas R | Desai, U.B.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:681.342Lad] (1). Add to cart"
"No cover image available  Development of an expert system for health monitoring of motor operated valve in nuclear plant (R) by Mukhopadhyay, S | Chaudhuri, S. and Prasad, D.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:621.039.58:681.342Muk] (1). Add to cart"
"No cover image available  New approach es to learning and classification in feed forward neural neteworks (R) by Deolalikar, Vinay Kumar | Poonacha, P.G.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Deo] (1). Add to cart"
"No cover image available  Fuzzy neural controller for a robotic manipulator (R) by Natu, Sachin | Banavar, Ravi N.Edition: Publisher: Bombay ; IIT ; 1994Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:681.342Nat] (1). Add to cart"
"No cover image available  Development of an expert diagnostic tool for engineering systems (R) by Seetharam, K | Verma, A.K.Edition: Publisher: Bombay ; IIT ; 1993Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.562:681.342See] (1). Add to cart"
"No cover image available  Process capability studies-some perspectives, analysis and development (R) by Jagadeesh, R | Subash Babu, A.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.5:681.342Jag] (1). Add to cart"
"No cover image available  Expert system approach to satellite image classification (R) by Saxena, Deepak | Sahasrabudhe, S.C.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.396.9:681.342Sax] (1). Add to cart"
"No cover image available  Knowledge based vibration analysis of engineering systems (R) by Anandan, S | Verma, A.K. and Srividya, Ajit.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621:534.1:681.342Ana] (1). Add to cart"
"No cover image available  Expert system for control structure selection for continuous distillation units (R) by Patil, Sachin H | Nataraj, P.S.V.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.562:66.048:681.342Pat] (1). Add to cart"
"No cover image available  Artificial neural networks in control (R) by Kench, Atul V | Banavar, Ravi N.Edition: Publisher: Bombay ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:681.342Ken] (1). Add to cart"
"No cover image available  Study of planar locally connected graphs (R) by Usha Rani, N | Diwan, A.A.Edition: Publisher: Mumbai ; IIT ; 1995Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:518.4Ush] (1). Add to cart"
"No cover image available  Improved memory mangement and register usage for functional language implementations (R) by Satpathy, Manoranjan | Sanyal, Amitabha and Venkatesh, G.Edition: Publisher: Mumbai ; IIT ; 1996Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sat] (1). Add to cart"
"No cover image available  Software quality assurance using artificial neural networks (R) by Mangalvedhekar, Mandar R | Verma, A.K. and Patrikar, R.M.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.342Man] (1). Add to cart"
"No cover image available  Target acquisition by multilayer perceptron and wavelet network (R) by Prasad, B.S.V | Murthy, K.V.V.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:681.342Pra] (1). Add to cart"
